time_s,Qref_mL_s,Qvalve_mL_s,Vbladder_mL,discharged_mL,contact_generalized_force_N,command_STEP_s,raw_command_STEP_s,cable_x_m,actual_v_m_s,valve_closed,tail_mL_s,tail_drained_mL,collected_mL,tracking_error_mL_s,command_acceleration_STEP_s2,integral_command_STEP_s,q0_mL_s,tclose_s,outlet_mL_s,valve_latch,volume_comparator,target_saturation_flag,slew_flag,electrical_phase_rad,torque_Nm,actual_omega_rad_s,cable_tension_N,guard_violation_count,first_failed_guard,independent_intQ_mL,command_count_STEP,actual_acceleration_m_s2,guard_phase_rad,guard_travel_m,guard_volume_m3,guard_extension_m,guard_speed_rad_s,guard_tension_N,guard_forward_flow_m3_s,signed_overlap_m,bladder_pressure_Pa,V_est_mL,quiet_dwell_s,normal_done,terminal_stop_request,quiet
0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5707963267949,0.158168464748595,0.000463611979491021,1e-06,6.28318530717959,1e-05,1e-13,0,2443.92595213867,500,0,0,0,1
0.000510374851940807,1.07119127651378e-06,0.0601316744222474,499.999984580067,1.54199330170898e-05,0,0,-3.00802624003984,-1.78395454384983e-18,-8.4319487581158e-15,0,0,0,1.54199330170898e-05,-0.0601306032309709,0,-0.00153942178687875,0.0130942913693566,0.000510374851940807,0.0601316744222474,0,0,-1,0,3.56790908769966e-14,1.05818894543204e-14,-3.37277950324632e-12,-4.12834694226844e-11,0,0,1.54199329354132e-05,0,8.64093142672717e-11,1.57079632679486,0.158168464748595,0.000463611964071088,9.99999999998216e-07,6.28318530717621,9.99995871653058e-06,6.01317744222474e-08,-3.06271991383386e-09,2443.92596255347,499.999984580067,0.000510374851940807,0,0,1
0.00111509729495147,5.11344959042148e-06,0.129136717301183,499.999927231972,7.27680280398699e-05,0,0,-6.46362355250069,-5.83242440636721e-18,-5.90833738713269e-15,0,0,0,7.27680280398699e-05,-0.129131603851593,0,-0.00725026393336612,0.0517534169487427,0.00111509729495147,0.129136717301183,0,0,-1,0,1.16648488127344e-13,3.45962124044194e-14,-2.36333495485308e-12,-2.3633034320539e-11,0,0,7.2768027969444e-05,0,7.11370125970612e-11,1.57079632679478,0.158168464748595,0.000463611906722993,9.99999999994167e-07,6.28318530717722,9.99997636696568e-06,1.29136817301183e-07,-1.4453246782088e-08,2443.92600128704,499.999927231972,0.00111509729495147,0,0,1
0.00161547458996789,1.07321976614005e-05,0.184451908655189,499.999848709427,0.000151290573385116,0,0,-9.23667361691069,-4.44167535620256e-18,-4.65367725696963e-15,0,0,0,0.000151290573385116,-0.184441176457528,0,-0.0150490478462294,0.0940640958755023,0.00161547458996789,0.184451908655189,0,0,-1,0,8.88335071240511e-14,2.63467013626279e-14,-1.86147090278785e-12,-1.87903282010662e-11,0,0,0.00015129057345259,0,5.56790358275389e-11,1.57079632679481,0.158168464748595,0.000463611828200447,9.99999999995558e-07,6.28318530717772,9.9999812096718e-06,1.84452008655189e-07,-3.00494620907755e-08,2443.92605432207,499.999848709427,0.00161547458996789,0,0,1
0.00202247674329401,1.68211395562556e-05,0.228287947316882,499.999764681696,0.000235318304122115,0,0,-11.4362515934926,-4.24495690083458e-18,2.43048960968514e-15,0,0,0,0.000235318304122115,-0.228271126177326,0,-0.0233759136062322,0.132138632970575,0.00202247674329401,0.228287947316882,0,0,-1,0,8.48991380166915e-14,2.51798258076956e-14,9.72195843874058e-13,1.73987669437687e-11,0,0,0.000235318304277057,0,-1.39094778905528e-11,1.57079632679481,0.158168464748595,0.000463611744172717,9.99999999995755e-07,6.28318530717861,1.00000173987669e-05,2.28288047316882e-07,-4.67391237823975e-08,2443.92611107536,499.999764681696,0.00202247674329401,0,0,1
0.00257926452438037,2.7357726863908e-05,0.286622082532814,499.999621247407,0.000378752592548708,0,0,-14.3661841687662,-3.94170690873441e-18,2.21173096754082e-15,0,0,0,0.000378752592548708,-0.28659472480595,0,-0.0375548965805803,0.186858555345471,0.00257926452438037,0.286622082532814,0,0,-1,0,7.88341381746883e-14,2.33810367609174e-14,8.84692387016327e-13,1.59238464997286e-11,0,0,0.000378752592513825,0,-1.24753955900608e-11,1.57079632679482,0.158168464748595,0.000463611600738428,9.99999999996058e-07,6.2831853071787,1.00000159238465e-05,2.86622182532814e-07,-7.52281722730032e-08,2443.92620795248,499.999621247408,0.00257926452438037,0,0,1
0.00302862140766113,3.77205585758156e-05,0.332360391250079,499.999482131224,0.000517868776182297,0,0,-16.6658793798764,-3.35154619475509e-18,8.48524943812594e-16,0,0,0,0.000517868776182297,-0.332322670691503,0,-0.0512721220651463,0.231900249986017,0.00302862140766113,0.332360391250079,0,0,-1,0,6.70309238951018e-14,1.98803783741094e-14,3.39409977525037e-13,8.23435149283759e-12,0,0,0.000517868776081924,0,-5.35736888329201e-13,1.57079632679483,0.158168464748595,0.000463611461622245,9.99999999996648e-07,6.28318530717925,1.00000082343515e-05,3.32360491250079e-07,-1.02859559741841e-07,2443.92630191303,499.999482131224,0.00302862140766113,0,0,1
0.00365599432912882,5.49666159280204e-05,0.394277174918886,499.999254078316,0.00074592168379517,0,0,-19.7825824837885,-2.84455679931348e-18,5.51379174411314e-16,0,0,0,0.00074592168379517,-0.394222208302958,0,-0.0736961685998765,0.294726944088516,0.00365599432912882,0.394277174918886,0,0,-1,0,5.68911359862696e-14,1.68730675905632e-14,2.20551669764526e-13,6.12107258668546e-12,0,0,0.000745921683802796,0,1.19250651816819e-12,1.57079632679484,0.158168464748595,0.000463611233569337,9.99999999997155e-07,6.28318530717937,1.00000061210726e-05,3.94277274918886e-07,-1.48155653615182e-07,2443.92645594229,499.999254078316,0.00365599432912882,0,0,1
0.00401202640550269,6.61935129725455e-05,0.428435871730362,499.999107601493,0.000892398507195725,0,0,-21.5038683403636,-2.66601220244761e-18,7.88392380358792e-16,0,0,0,0.000892398507195725,-0.428369678217389,0,-0.0880628009782933,0.329983682403046,0.00401202640550269,0.428435871730362,0,0,-1,0,5.33202440489523e-14,1.58139939761518e-14,3.15356952143517e-13,7.13315064756764e-12,0,0,0.000892398507405004,0,-1.53308200725492e-12,1.57079632679484,0.158168464748595,0.000463611087092513,9.99999999997334e-07,6.28318530717927,1.00000071331506e-05,4.28435971730362e-07,-1.77249031913859e-07,2443.92655487414,499.999107601493,0.00401202640550269,0,0,1
0.00454607452006349,8.49886213613593e-05,0.478382985804587,499.998865390919,0.00113460908073362,0,0,-24.0232246563636,-2.32224494210113e-18,6.0898692662979e-16,0,0,0,0.00113460908073362,-0.478297997183226,0,-0.11176367148445,0.382021876585704,0.00454607452006349,0.478382985804587,0,0,-1,0,4.64448988420227e-14,1.3774868506536e-14,2.43594770651916e-13,5.81371162542357e-12,0,0,0.00113460908095793,0,-5.76674758813846e-13,1.57079632679485,0.158168464748595,0.00046361084488194,9.99999999997678e-07,6.28318530717934,1.00000058137116e-05,4.78383085804587e-07,-2.2535715855179e-07,2443.92671846539,499.998865390919,0.00454607452006349,0,0,1
